stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
1,1,0,1,1533672996.81,0.873999834061,j,1,50,stimType1_trialType1_cue1_order0 (98)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,1,1533673001.67,0.90499997139,i,1,51,stimType1_trialType1_cue1_order1 (74)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,0,1533673006.57,1.01399993896,r,1,52,stimType1_trialType1_cue0_order1 (63)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,0,1533673011.52,1.04499983788,f,1,53,stimType1_trialType2_cue0_order0 (8)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,0,1533673016.34,1.17000007629,f,0,54,stimType1_trialType1_cue0_order1 (10)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,1,1533673021.19,0.655000209808,j,1,55,stimType1_trialType0_cue1_order0 (11)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,0,1533673025.98,0.763999938965,f,0,56,stimType1_trialType2_cue0_order1 (77)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,1,1533673030.86,1.10700011253,i,1,57,stimType1_trialType1_cue1_order1 (84)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,0,1533673035.73,0,9,0,58,stimType1_trialType1_cue0_order1 (45)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,1,1533673040.77,0.748999834061,i,1,59,stimType1_trialType2_cue1_order1 (73)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,1,1533673045.8,0.826999902725,i,1,60,stimType1_trialType2_cue1_order1 (34)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,0,1533673050.69,0,9,0,61,stimType1_trialType0_cue0_order1 (99)_resized.png,5.60000014305,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,1,1533673061.17,1.63800001144,f,0,62,stimType1_trialType2_cue1_order0 (80)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,1,1533673065.98,1.80900001526,j,1,63,stimType1_trialType1_cue1_order0 (18)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,0,1533673070.79,0.920000076294,r,1,64,stimType1_trialType2_cue0_order1 (50)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,0,1533673075.71,1.17000007629,f,1,65,stimType1_trialType0_cue0_order0 (12)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,0,1533673080.47,1.52800011635,f,1,66,stimType1_trialType1_cue0_order0 (91)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,0,1533673085.25,0.638999938965,f,1,67,stimType1_trialType1_cue0_order0 (73)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
